scenario,sample_idx,target_region_idx,inferred_region,inferred_region_idx,region_role,credible_level,covered
HCM,16,-1,Anterior,0,Global,0.800000,1.000000
HCM,16,-1,Anterior,0,Global,0.900000,1.000000
HCM,16,-1,Anterior,0,Global,0.950000,1.000000
HCM,16,-1,Inferior,1,Global,0.500000,1.000000
HCM,16,-1,Inferior,1,Global,0.600000,1.000000
HCM,16,-1,Inferior,1,Global,0.700000,1.000000
HCM,16,-1,Inferior,1,Global,0.800000,1.000000
HCM,16,-1,Inferior,1,Global,0.900000,1.000000
HCM,16,-1,Inferior,1,Global,0.950000,1.000000
HCM,16,-1,Lateral,2,Global,0.500000,1.000000
HCM,16,-1,Lateral,2,Global,0.600000,1.000000
HCM,16,-1,Lateral,2,Global,0.700000,1.000000
HCM,16,-1,Lateral,2,Global,0.800000,1.000000
HCM,16,-1,Lateral,2,Global,0.900000,1.000000
HCM,16,-1,Lateral,2,Global,0.950000,1.000000
HCM,16,-1,Septal,3,Global,0.500000,1.000000
HCM,16,-1,Septal,3,Global,0.600000,1.000000
HCM,16,-1,Septal,3,Global,0.700000,1.000000
HCM,16,-1,Septal,3,Global,0.800000,1.000000
HCM,16,-1,Septal,3,Global,0.900000,1.000000
HCM,16,-1,Septal,3,Global,0.950000,1.000000
HCM,16,-1,Apical,4,Global,0.500000,1.000000
HCM,16,-1,Apical,4,Global,0.600000,1.000000
HCM,16,-1,Apical,4,Global,0.700000,1.000000
HCM,16,-1,Apical,4,Global,0.800000,1.000000
HCM,16,-1,Apical,4,Global,0.900000,1.000000
HCM,16,-1,Apical,4,Global,0.950000,1.000000
HCM,17,-1,Anterior,0,Global,0.500000,1.000000
HCM,17,-1,Anterior,0,Global,0.600000,1.000000
HCM,17,-1,Anterior,0,Global,0.700000,1.000000
HCM,17,-1,Anterior,0,Global,0.800000,1.000000
HCM,17,-1,Anterior,0,Global,0.900000,1.000000
HCM,17,-1,Anterior,0,Global,0.950000,1.000000
HCM,17,-1,Inferior,1,Global,0.500000,1.000000
HCM,17,-1,Inferior,1,Global,0.600000,1.000000
HCM,17,-1,Inferior,1,Global,0.700000,1.000000
HCM,17,-1,Inferior,1,Global,0.800000,1.000000
HCM,17,-1,Inferior,1,Global,0.900000,1.000000
HCM,17,-1,Inferior,1,Global,0.950000,1.000000
HCM,17,-1,Lateral,2,Global,0.500000,1.000000
HCM,17,-1,Lateral,2,Global,0.600000,1.000000
HCM,17,-1,Lateral,2,Global,0.700000,1.000000
HCM,17,-1,Lateral,2,Global,0.800000,1.000000
HCM,17,-1,Lateral,2,Global,0.900000,1.000000
HCM,17,-1,Lateral,2,Global,0.950000,1.000000
HCM,17,-1,Septal,3,Global,0.500000,1.000000
HCM,17,-1,Septal,3,Global,0.600000,1.000000
HCM,17,-1,Septal,3,Global,0.700000,1.000000
HCM,17,-1,Septal,3,Global,0.800000,1.000000
HCM,17,-1,Septal,3,Global,0.900000,1.000000
HCM,17,-1,Septal,3,Global,0.950000,1.000000
HCM,17,-1,Apical,4,Global,0.500000,1.000000
HCM,17,-1,Apical,4,Global,0.600000,1.000000
HCM,17,-1,Apical,4,Global,0.700000,1.000000
HCM,17,-1,Apical,4,Global,0.800000,1.000000
HCM,17,-1,Apical,4,Global,0.900000,1.000000
HCM,17,-1,Apical,4,Global,0.950000,1.000000
HCM,18,-1,Anterior,0,Global,0.500000,1.000000
HCM,18,-1,Anterior,0,Global,0.600000,1.000000
HCM,18,-1,Anterior,0,Global,0.700000,1.000000
HCM,18,-1,Anterior,0,Global,0.800000,1.000000
HCM,18,-1,Anterior,0,Global,0.900000,1.000000
HCM,18,-1,Anterior,0,Global,0.950000,1.000000
HCM,18,-1,Inferior,1,Global,0.500000,1.000000
HCM,18,-1,Inferior,1,Global,0.600000,1.000000
HCM,18,-1,Inferior,1,Global,0.700000,1.000000
HCM,18,-1,Inferior,1,Global,0.800000,1.000000
HCM,18,-1,Inferior,1,Global,0.900000,1.000000
HCM,18,-1,Inferior,1,Global,0.950000,1.000000
HCM,18,-1,Lateral,2,Global,0.500000,1.000000
HCM,18,-1,Lateral,2,Global,0.600000,1.000000
HCM,18,-1,Lateral,2,Global,0.700000,1.000000
HCM,18,-1,Lateral,2,Global,0.800000,1.000000
HCM,18,-1,Lateral,2,Global,0.900000,1.000000
HCM,18,-1,Lateral,2,Global,0.950000,1.000000
HCM,18,-1,Septal,3,Global,0.500000,0.000000
HCM,18,-1,Septal,3,Global,0.600000,0.000000
HCM,18,-1,Septal,3,Global,0.700000,1.000000
HCM,18,-1,Septal,3,Global,0.800000,1.000000
HCM,18,-1,Septal,3,Global,0.900000,1.000000
HCM,18,-1,Septal,3,Global,0.950000,1.000000
HCM,18,-1,Apical,4,Global,0.500000,1.000000
HCM,18,-1,Apical,4,Global,0.600000,1.000000
HCM,18,-1,Apical,4,Global,0.700000,1.000000
HCM,18,-1,Apical,4,Global,0.800000,1.000000
HCM,18,-1,Apical,4,Global,0.900000,1.000000
HCM,18,-1,Apical,4,Global,0.950000,1.000000
HCM,19,-1,Anterior,0,Global,0.500000,1.000000
HCM,19,-1,Anterior,0,Global,0.600000,1.000000
HCM,19,-1,Anterior,0,Global,0.700000,1.000000
HCM,19,-1,Anterior,0,Global,0.800000,1.000000
HCM,19,-1,Anterior,0,Global,0.900000,1.000000
HCM,19,-1,Anterior,0,Global,0.950000,1.000000
HCM,19,-1,Inferior,1,Global,0.500000,1.000000
HCM,19,-1,Inferior,1,Global,0.600000,1.000000
HCM,19,-1,Inferior,1,Global,0.700000,1.000000
HCM,19,-1,Inferior,1,Global,0.800000,1.000000
HCM,19,-1,Inferior,1,Global,0.900000,1.000000
HCM,19,-1,Inferior,1,Global,0.950000,1.000000
HCM,19,-1,Lateral,2,Global,0.500000,1.000000
HCM,19,-1,Lateral,2,Global,0.600000,1.000000
HCM,19,-1,Lateral,2,Global,0.700000,1.000000
HCM,19,-1,Lateral,2,Global,0.800000,1.000000
HCM,19,-1,Lateral,2,Global,0.900000,1.000000
HCM,19,-1,Lateral,2,Global,0.950000,1.000000
HCM,19,-1,Septal,3,Global,0.500000,0.000000
HCM,19,-1,Septal,3,Global,0.600000,1.000000
HCM,19,-1,Septal,3,Global,0.700000,1.000000
HCM,19,-1,Septal,3,Global,0.800000,1.000000
HCM,19,-1,Septal,3,Global,0.900000,1.000000
HCM,19,-1,Septal,3,Global,0.950000,1.000000
HCM,19,-1,Apical,4,Global,0.500000,1.000000
HCM,19,-1,Apical,4,Global,0.600000,1.000000
HCM,19,-1,Apical,4,Global,0.700000,1.000000
HCM,19,-1,Apical,4,Global,0.800000,1.000000
HCM,19,-1,Apical,4,Global,0.900000,1.000000
HCM,19,-1,Apical,4,Global,0.950000,1.000000
HCM,20,-1,Anterior,0,Global,0.500000,1.000000
HCM,20,-1,Anterior,0,Global,0.600000,1.000000
HCM,20,-1,Anterior,0,Global,0.700000,1.000000
HCM,20,-1,Anterior,0,Global,0.800000,1.000000
HCM,20,-1,Anterior,0,Global,0.900000,1.000000
HCM,20,-1,Anterior,0,Global,0.950000,1.000000
HCM,20,-1,Inferior,1,Global,0.500000,1.000000
HCM,20,-1,Inferior,1,Global,0.600000,1.000000
HCM,20,-1,Inferior,1,Global,0.700000,1.000000
HCM,20,-1,Inferior,1,Global,0.800000,1.000000
HCM,20,-1,Inferior,1,Global,0.900000,1.000000
HCM,20,-1,Inferior,1,Global,0.950000,1.000000
HCM,20,-1,Lateral,2,Global,0.500000,1.000000
HCM,20,-1,Lateral,2,Global,0.600000,1.000000
HCM,20,-1,Lateral,2,Global,0.700000,1.000000
HCM,20,-1,Lateral,2,Global,0.800000,1.000000
HCM,20,-1,Lateral,2,Global,0.900000,1.000000
HCM,20,-1,Lateral,2,Global,0.950000,1.000000
HCM,20,-1,Septal,3,Global,0.500000,1.000000
HCM,20,-1,Septal,3,Global,0.600000,1.000000
HCM,20,-1,Septal,3,Global,0.700000,1.000000
HCM,20,-1,Septal,3,Global,0.800000,1.000000
HCM,20,-1,Septal,3,Global,0.900000,1.000000
HCM,20,-1,Septal,3,Global,0.950000,1.000000
HCM,20,-1,Apical,4,Global,0.500000,1.000000
HCM,20,-1,Apical,4,Global,0.600000,1.000000
HCM,20,-1,Apical,4,Global,0.700000,1.000000
HCM,20,-1,Apical,4,Global,0.800000,1.000000
HCM,20,-1,Apical,4,Global,0.900000,1.000000
HCM,20,-1,Apical,4,Global,0.950000,1.000000
HCM,21,-1,Anterior,0,Global,0.500000,1.000000
HCM,21,-1,Anterior,0,Global,0.600000,1.000000
HCM,21,-1,Anterior,0,Global,0.700000,1.000000
HCM,21,-1,Anterior,0,Global,0.800000,1.000000
HCM,21,-1,Anterior,0,Global,0.900000,1.000000
HCM,21,-1,Anterior,0,Global,0.950000,1.000000
HCM,21,-1,Inferior,1,Global,0.500000,1.000000
HCM,21,-1,Inferior,1,Global,0.600000,1.000000
HCM,21,-1,Inferior,1,Global,0.700000,1.000000
HCM,21,-1,Inferior,1,Global,0.800000,1.000000
HCM,21,-1,Inferior,1,Global,0.900000,1.000000
HCM,21,-1,Inferior,1,Global,0.950000,1.000000
HCM,21,-1,Lateral,2,Global,0.500000,1.000000
HCM,21,-1,Lateral,2,Global,0.600000,1.000000
HCM,21,-1,Lateral,2,Global,0.700000,1.000000
HCM,21,-1,Lateral,2,Global,0.800000,1.000000
HCM,21,-1,Lateral,2,Global,0.900000,1.000000
HCM,21,-1,Lateral,2,Global,0.950000,1.000000
HCM,21,-1,Septal,3,Global,0.500000,1.000000
HCM,21,-1,Septal,3,Global,0.600000,1.000000
HCM,21,-1,Septal,3,Global,0.700000,1.000000
HCM,21,-1,Septal,3,Global,0.800000,1.000000
HCM,21,-1,Septal,3,Global,0.900000,1.000000
HCM,21,-1,Septal,3,Global,0.950000,1.000000
HCM,21,-1,Apical,4,Global,0.500000,1.000000
HCM,21,-1,Apical,4,Global,0.600000,1.000000
HCM,21,-1,Apical,4,Global,0.700000,1.000000
HCM,21,-1,Apical,4,Global,0.800000,1.000000
HCM,21,-1,Apical,4,Global,0.900000,1.000000
HCM,21,-1,Apical,4,Global,0.950000,1.000000
HCM,22,-1,Anterior,0,Global,0.500000,1.000000
HCM,22,-1,Anterior,0,Global,0.600000,1.000000
HCM,22,-1,Anterior,0,Global,0.700000,1.000000
HCM,22,-1,Anterior,0,Global,0.800000,1.000000
HCM,22,-1,Anterior,0,Global,0.900000,1.000000
HCM,22,-1,Anterior,0,Global,0.950000,1.000000
HCM,22,-1,Inferior,1,Global,0.500000,1.000000
HCM,22,-1,Inferior,1,Global,0.600000,1.000000
HCM,22,-1,Inferior,1,Global,0.700000,1.000000
HCM,22,-1,Inferior,1,Global,0.800000,1.000000
HCM,22,-1,Inferior,1,Global,0.900000,1.000000
HCM,22,-1,Inferior,1,Global,0.950000,1.000000
HCM,22,-1,Lateral,2,Global,0.500000,1.000000
HCM,22,-1,Lateral,2,Global,0.600000,1.000000
HCM,22,-1,Lateral,2,Global,0.700000,1.000000
HCM,22,-1,Lateral,2,Global,0.800000,1.000000
HCM,22,-1,Lateral,2,Global,0.900000,1.000000
HCM,22,-1,Lateral,2,Global,0.950000,1.000000
HCM,22,-1,Septal,3,Global,0.500000,1.000000
HCM,22,-1,Septal,3,Global,0.600000,1.000000
HCM,22,-1,Septal,3,Global,0.700000,1.000000
HCM,22,-1,Septal,3,Global,0.800000,1.000000
HCM,22,-1,Septal,3,Global,0.900000,1.000000
HCM,22,-1,Septal,3,Global,0.950000,1.000000
HCM,22,-1,Apical,4,Global,0.500000,1.000000
HCM,22,-1,Apical,4,Global,0.600000,1.000000
HCM,22,-1,Apical,4,Global,0.700000,1.000000
HCM,22,-1,Apical,4,Global,0.800000,1.000000
HCM,22,-1,Apical,4,Global,0.900000,1.000000
HCM,22,-1,Apical,4,Global,0.950000,1.000000
HCM,23,-1,Anterior,0,Global,0.500000,1.000000
HCM,23,-1,Anterior,0,Global,0.600000,1.000000
HCM,23,-1,Anterior,0,Global,0.700000,1.000000
HCM,23,-1,Anterior,0,Global,0.800000,1.000000
HCM,23,-1,Anterior,0,Global,0.900000,1.000000
HCM,23,-1,Anterior,0,Global,0.950000,1.000000
HCM,23,-1,Inferior,1,Global,0.500000,1.000000
HCM,23,-1,Inferior,1,Global,0.600000,1.000000
HCM,23,-1,Inferior,1,Global,0.700000,1.000000
HCM,23,-1,Inferior,1,Global,0.800000,1.000000
HCM,23,-1,Inferior,1,Global,0.900000,1.000000
HCM,23,-1,Inferior,1,Global,0.950000,1.000000
HCM,23,-1,Lateral,2,Global,0.500000,1.000000
HCM,23,-1,Lateral,2,Global,0.600000,1.000000
HCM,23,-1,Lateral,2,Global,0.700000,1.000000
HCM,23,-1,Lateral,2,Global,0.800000,1.000000
HCM,23,-1,Lateral,2,Global,0.900000,1.000000
HCM,23,-1,Lateral,2,Global,0.950000,1.000000
HCM,23,-1,Septal,3,Global,0.500000,1.000000
HCM,23,-1,Septal,3,Global,0.600000,1.000000
HCM,23,-1,Septal,3,Global,0.700000,1.000000
HCM,23,-1,Septal,3,Global,0.800000,1.000000
HCM,23,-1,Septal,3,Global,0.900000,1.000000
HCM,23,-1,Septal,3,Global,0.950000,1.000000
HCM,23,-1,Apical,4,Global,0.500000,1.000000
HCM,23,-1,Apical,4,Global,0.600000,1.000000
HCM,23,-1,Apical,4,Global,0.700000,1.000000
HCM,23,-1,Apical,4,Global,0.800000,1.000000
HCM,23,-1,Apical,4,Global,0.900000,1.000000
HCM,23,-1,Apical,4,Global,0.950000,1.000000
HCM,24,-1,Anterior,0,Global,0.500000,1.000000
HCM,24,-1,Anterior,0,Global,0.600000,1.000000
HCM,24,-1,Anterior,0,Global,0.700000,1.000000
HCM,24,-1,Anterior,0,Global,0.800000,1.000000
HCM,24,-1,Anterior,0,Global,0.900000,1.000000
HCM,24,-1,Anterior,0,Global,0.950000,1.000000
HCM,24,-1,Inferior,1,Global,0.500000,1.000000
HCM,24,-1,Inferior,1,Global,0.600000,1.000000
HCM,24,-1,Inferior,1,Global,0.700000,1.000000
HCM,24,-1,Inferior,1,Global,0.800000,1.000000
HCM,24,-1,Inferior,1,Global,0.900000,1.000000
HCM,24,-1,Inferior,1,Global,0.950000,1.000000
HCM,24,-1,Lateral,2,Global,0.500000,1.000000
HCM,24,-1,Lateral,2,Global,0.600000,1.000000
HCM,24,-1,Lateral,2,Global,0.700000,1.000000
HCM,24,-1,Lateral,2,Global,0.800000,1.000000
HCM,24,-1,Lateral,2,Global,0.900000,1.000000
HCM,24,-1,Lateral,2,Global,0.950000,1.000000
HCM,24,-1,Septal,3,Global,0.500000,1.000000
HCM,24,-1,Septal,3,Global,0.600000,1.000000
HCM,24,-1,Septal,3,Global,0.700000,1.000000
HCM,24,-1,Septal,3,Global,0.800000,1.000000
HCM,24,-1,Septal,3,Global,0.900000,1.000000
HCM,24,-1,Septal,3,Global,0.950000,1.000000
HCM,24,-1,Apical,4,Global,0.500000,1.000000
HCM,24,-1,Apical,4,Global,0.600000,1.000000
HCM,24,-1,Apical,4,Global,0.700000,1.000000
HCM,24,-1,Apical,4,Global,0.800000,1.000000
HCM,24,-1,Apical,4,Global,0.900000,1.000000
HCM,24,-1,Apical,4,Global,0.950000,1.000000
HCM,25,-1,Anterior,0,Global,0.500000,1.000000
HCM,25,-1,Anterior,0,Global,0.600000,1.000000
HCM,25,-1,Anterior,0,Global,0.700000,1.000000
HCM,25,-1,Anterior,0,Global,0.800000,1.000000
HCM,25,-1,Anterior,0,Global,0.900000,1.000000
HCM,25,-1,Anterior,0,Global,0.950000,1.000000
HCM,25,-1,Inferior,1,Global,0.500000,1.000000
HCM,25,-1,Inferior,1,Global,0.600000,1.000000
HCM,25,-1,Inferior,1,Global,0.700000,1.000000
HCM,25,-1,Inferior,1,Global,0.800000,1.000000
HCM,25,-1,Inferior,1,Global,0.900000,1.000000
HCM,25,-1,Inferior,1,Global,0.950000,1.000000
HCM,25,-1,Lateral,2,Global,0.500000,1.000000
HCM,25,-1,Lateral,2,Global,0.600000,1.000000
HCM,25,-1,Lateral,2,Global,0.700000,1.000000
HCM,25,-1,Lateral,2,Global,0.800000,1.000000
HCM,25,-1,Lateral,2,Global,0.900000,1.000000
HCM,25,-1,Lateral,2,Global,0.950000,1.000000
HCM,25,-1,Septal,3,Global,0.500000,1.000000
HCM,25,-1,Septal,3,Global,0.600000,1.000000
HCM,25,-1,Septal,3,Global,0.700000,1.000000
HCM,25,-1,Septal,3,Global,0.800000,1.000000
HCM,25,-1,Septal,3,Global,0.900000,1.000000
HCM,25,-1,Septal,3,Global,0.950000,1.000000
HCM,25,-1,Apical,4,Global,0.500000,1.000000
HCM,25,-1,Apical,4,Global,0.600000,1.000000
HCM,25,-1,Apical,4,Global,0.700000,1.000000
HCM,25,-1,Apical,4,Global,0.800000,1.000000
HCM,25,-1,Apical,4,Global,0.900000,1.000000
HCM,25,-1,Apical,4,Global,0.950000,1.000000
HCM,26,-1,Anterior,0,Global,0.500000,1.000000
HCM,26,-1,Anterior,0,Global,0.600000,1.000000
HCM,26,-1,Anterior,0,Global,0.700000,1.000000
HCM,26,-1,Anterior,0,Global,0.800000,1.000000
HCM,26,-1,Anterior,0,Global,0.900000,1.000000
HCM,26,-1,Anterior,0,Global,0.950000,1.000000
HCM,26,-1,Inferior,1,Global,0.500000,1.000000
HCM,26,-1,Inferior,1,Global,0.600000,1.000000
HCM,26,-1,Inferior,1,Global,0.700000,1.000000
HCM,26,-1,Inferior,1,Global,0.800000,1.000000
HCM,26,-1,Inferior,1,Global,0.900000,1.000000
HCM,26,-1,Inferior,1,Global,0.950000,1.000000
HCM,26,-1,Lateral,2,Global,0.500000,1.000000
HCM,26,-1,Lateral,2,Global,0.600000,1.000000
HCM,26,-1,Lateral,2,Global,0.700000,1.000000
HCM,26,-1,Lateral,2,Global,0.800000,1.000000
HCM,26,-1,Lateral,2,Global,0.900000,1.000000
HCM,26,-1,Lateral,2,Global,0.950000,1.000000
HCM,26,-1,Septal,3,Global,0.500000,1.000000
HCM,26,-1,Septal,3,Global,0.600000,1.000000
HCM,26,-1,Septal,3,Global,0.700000,1.000000
HCM,26,-1,Septal,3,Global,0.800000,1.000000
HCM,26,-1,Septal,3,Global,0.900000,1.000000
HCM,26,-1,Septal,3,Global,0.950000,1.000000
HCM,26,-1,Apical,4,Global,0.500000,1.000000
HCM,26,-1,Apical,4,Global,0.600000,1.000000
HCM,26,-1,Apical,4,Global,0.700000,1.000000
HCM,26,-1,Apical,4,Global,0.800000,1.000000
HCM,26,-1,Apical,4,Global,0.900000,1.000000
HCM,26,-1,Apical,4,Global,0.950000,1.000000
HCM,27,-1,Anterior,0,Global,0.500000,1.000000
HCM,27,-1,Anterior,0,Global,0.600000,1.000000
HCM,27,-1,Anterior,0,Global,0.700000,1.000000
HCM,27,-1,Anterior,0,Global,0.800000,1.000000
HCM,27,-1,Anterior,0,Global,0.900000,1.000000
HCM,27,-1,Anterior,0,Global,0.950000,1.000000
HCM,27,-1,Inferior,1,Global,0.500000,1.000000
HCM,27,-1,Inferior,1,Global,0.600000,1.000000
HCM,27,-1,Inferior,1,Global,0.700000,1.000000
HCM,27,-1,Inferior,1,Global,0.800000,1.000000
HCM,27,-1,Inferior,1,Global,0.900000,1.000000
HCM,27,-1,Inferior,1,Global,0.950000,1.000000
HCM,27,-1,Lateral,2,Global,0.500000,1.000000
HCM,27,-1,Lateral,2,Global,0.600000,1.000000
HCM,27,-1,Lateral,2,Global,0.700000,1.000000
HCM,27,-1,Lateral,2,Global,0.800000,1.000000
HCM,27,-1,Lateral,2,Global,0.900000,1.000000
HCM,27,-1,Lateral,2,Global,0.950000,1.000000
HCM,27,-1,Septal,3,Global,0.500000,1.000000
HCM,27,-1,Septal,3,Global,0.600000,1.000000
HCM,27,-1,Septal,3,Global,0.700000,1.000000
HCM,27,-1,Septal,3,Global,0.800000,1.000000
HCM,27,-1,Septal,3,Global,0.900000,1.000000
HCM,27,-1,Septal,3,Global,0.950000,1.000000
HCM,27,-1,Apical,4,Global,0.500000,1.000000
HCM,27,-1,Apical,4,Global,0.600000,1.000000
HCM,27,-1,Apical,4,Global,0.700000,1.000000
HCM,27,-1,Apical,4,Global,0.800000,1.000000
HCM,27,-1,Apical,4,Global,0.900000,1.000000
HCM,27,-1,Apical,4,Global,0.950000,1.000000
HCM,28,-1,Anterior,0,Global,0.500000,1.000000
HCM,28,-1,Anterior,0,Global,0.600000,1.000000
HCM,28,-1,Anterior,0,Global,0.700000,1.000000
HCM,28,-1,Anterior,0,Global,0.800000,1.000000
HCM,28,-1,Anterior,0,Global,0.900000,1.000000
HCM,28,-1,Anterior,0,Global,0.950000,1.000000
HCM,28,-1,Inferior,1,Global,0.500000,1.000000
HCM,28,-1,Inferior,1,Global,0.600000,1.000000
HCM,28,-1,Inferior,1,Global,0.700000,1.000000
HCM,28,-1,Inferior,1,Global,0.800000,1.000000
HCM,28,-1,Inferior,1,Global,0.900000,1.000000
HCM,28,-1,Inferior,1,Global,0.950000,1.000000
HCM,28,-1,Lateral,2,Global,0.500000,1.000000
HCM,28,-1,Lateral,2,Global,0.600000,1.000000
HCM,28,-1,Lateral,2,Global,0.700000,1.000000
HCM,28,-1,Lateral,2,Global,0.800000,1.000000
HCM,28,-1,Lateral,2,Global,0.900000,1.000000
HCM,28,-1,Lateral,2,Global,0.950000,1.000000
HCM,28,-1,Septal,3,Global,0.500000,1.000000
HCM,28,-1,Septal,3,Global,0.600000,1.000000
HCM,28,-1,Septal,3,Global,0.700000,1.000000
HCM,28,-1,Septal,3,Global,0.800000,1.000000
HCM,28,-1,Septal,3,Global,0.900000,1.000000
HCM,28,-1,Septal,3,Global,0.950000,1.000000
HCM,28,-1,Apical,4,Global,0.500000,1.000000
HCM,28,-1,Apical,4,Global,0.600000,1.000000
HCM,28,-1,Apical,4,Global,0.700000,1.000000
HCM,28,-1,Apical,4,Global,0.800000,1.000000
HCM,28,-1,Apical,4,Global,0.900000,1.000000
HCM,28,-1,Apical,4,Global,0.950000,1.000000
HCM,29,-1,Anterior,0,Global,0.500000,1.000000
HCM,29,-1,Anterior,0,Global,0.600000,1.000000
HCM,29,-1,Anterior,0,Global,0.700000,1.000000
HCM,29,-1,Anterior,0,Global,0.800000,1.000000
HCM,29,-1,Anterior,0,Global,0.900000,1.000000
HCM,29,-1,Anterior,0,Global,0.950000,1.000000
HCM,29,-1,Inferior,1,Global,0.500000,1.000000
HCM,29,-1,Inferior,1,Global,0.600000,1.000000
HCM,29,-1,Inferior,1,Global,0.700000,1.000000
HCM,29,-1,Inferior,1,Global,0.800000,1.000000
HCM,29,-1,Inferior,1,Global,0.900000,1.000000
HCM,29,-1,Inferior,1,Global,0.950000,1.000000
HCM,29,-1,Lateral,2,Global,0.500000,1.000000
HCM,29,-1,Lateral,2,Global,0.600000,1.000000
HCM,29,-1,Lateral,2,Global,0.700000,1.000000
HCM,29,-1,Lateral,2,Global,0.800000,1.000000
HCM,29,-1,Lateral,2,Global,0.900000,1.000000
HCM,29,-1,Lateral,2,Global,0.950000,1.000000
HCM,29,-1,Septal,3,Global,0.500000,1.000000
HCM,29,-1,Septal,3,Global,0.600000,1.000000
HCM,29,-1,Septal,3,Global,0.700000,1.000000
HCM,29,-1,Septal,3,Global,0.800000,1.000000
HCM,29,-1,Septal,3,Global,0.900000,1.000000
HCM,29,-1,Septal,3,Global,0.950000,1.000000
HCM,29,-1,Apical,4,Global,0.500000,1.000000
HCM,29,-1,Apical,4,Global,0.600000,1.000000
HCM,29,-1,Apical,4,Global,0.700000,1.000000
HCM,29,-1,Apical,4,Global,0.800000,1.000000
HCM,29,-1,Apical,4,Global,0.900000,1.000000
HCM,29,-1,Apical,4,Global,0.950000,1.000000
HCM,30,-1,Anterior,0,Global,0.500000,1.000000
HCM,30,-1,Anterior,0,Global,0.600000,1.000000
HCM,30,-1,Anterior,0,Global,0.700000,1.000000
HCM,30,-1,Anterior,0,Global,0.800000,1.000000
HCM,30,-1,Anterior,0,Global,0.900000,1.000000
HCM,30,-1,Anterior,0,Global,0.950000,1.000000
HCM,30,-1,Inferior,1,Global,0.500000,1.000000
HCM,30,-1,Inferior,1,Global,0.600000,1.000000
HCM,30,-1,Inferior,1,Global,0.700000,1.000000
HCM,30,-1,Inferior,1,Global,0.800000,1.000000
HCM,30,-1,Inferior,1,Global,0.900000,1.000000
HCM,30,-1,Inferior,1,Global,0.950000,1.000000
HCM,30,-1,Lateral,2,Global,0.500000,1.000000
HCM,30,-1,Lateral,2,Global,0.600000,1.000000
HCM,30,-1,Lateral,2,Global,0.700000,1.000000
HCM,30,-1,Lateral,2,Global,0.800000,1.000000
HCM,30,-1,Lateral,2,Global,0.900000,1.000000
HCM,30,-1,Lateral,2,Global,0.950000,1.000000
HCM,30,-1,Septal,3,Global,0.500000,1.000000
HCM,30,-1,Septal,3,Global,0.600000,1.000000
HCM,30,-1,Septal,3,Global,0.700000,1.000000
HCM,30,-1,Septal,3,Global,0.800000,1.000000
HCM,30,-1,Septal,3,Global,0.900000,1.000000
HCM,30,-1,Septal,3,Global,0.950000,1.000000
HCM,30,-1,Apical,4,Global,0.500000,1.000000
HCM,30,-1,Apical,4,Global,0.600000,1.000000
HCM,30,-1,Apical,4,Global,0.700000,1.000000
HCM,30,-1,Apical,4,Global,0.800000,1.000000
HCM,30,-1,Apical,4,Global,0.900000,1.000000
HCM,30,-1,Apical,4,Global,0.950000,1.000000
HCM,31,-1,Anterior,0,Global,0.500000,1.000000
HCM,31,-1,Anterior,0,Global,0.600000,1.000000
HCM,31,-1,Anterior,0,Global,0.700000,1.000000
HCM,31,-1,Anterior,0,Global,0.800000,1.000000
HCM,31,-1,Anterior,0,Global,0.900000,1.000000
HCM,31,-1,Anterior,0,Global,0.950000,1.000000
HCM,31,-1,Inferior,1,Global,0.500000,1.000000
HCM,31,-1,Inferior,1,Global,0.600000,1.000000
HCM,31,-1,Inferior,1,Global,0.700000,1.000000
HCM,31,-1,Inferior,1,Global,0.800000,1.000000
HCM,31,-1,Inferior,1,Global,0.900000,1.000000
HCM,31,-1,Inferior,1,Global,0.950000,1.000000
HCM,31,-1,Lateral,2,Global,0.500000,1.000000
HCM,31,-1,Lateral,2,Global,0.600000,1.000000
HCM,31,-1,Lateral,2,Global,0.700000,1.000000
HCM,31,-1,Lateral,2,Global,0.800000,1.000000
HCM,31,-1,Lateral,2,Global,0.900000,1.000000
HCM,31,-1,Lateral,2,Global,0.950000,1.000000
HCM,31,-1,Septal,3,Global,0.500000,1.000000
HCM,31,-1,Septal,3,Global,0.600000,1.000000
HCM,31,-1,Septal,3,Global,0.700000,1.000000
HCM,31,-1,Septal,3,Global,0.800000,1.000000
HCM,31,-1,Septal,3,Global,0.900000,1.000000
HCM,31,-1,Septal,3,Global,0.950000,1.000000
HCM,31,-1,Apical,4,Global,0.500000,1.000000
HCM,31,-1,Apical,4,Global,0.600000,1.000000
HCM,31,-1,Apical,4,Global,0.700000,1.000000
HCM,31,-1,Apical,4,Global,0.800000,1.000000
HCM,31,-1,Apical,4,Global,0.900000,1.000000
HCM,31,-1,Apical,4,Global,0.950000,1.000000
HCM,32,-1,Anterior,0,Global,0.500000,1.000000
HCM,32,-1,Anterior,0,Global,0.600000,1.000000
HCM,32,-1,Anterior,0,Global,0.700000,1.000000
HCM,32,-1,Anterior,0,Global,0.800000,1.000000
HCM,32,-1,Anterior,0,Global,0.900000,1.000000
HCM,32,-1,Anterior,0,Global,0.950000,1.000000
HCM,32,-1,Inferior,1,Global,0.500000,1.000000
HCM,32,-1,Inferior,1,Global,0.600000,1.000000
HCM,32,-1,Inferior,1,Global,0.700000,1.000000
HCM,32,-1,Inferior,1,Global,0.800000,1.000000
